, ab2B, ab3B, ab4B, ab5B, ac1a, ac1b, ac2a, ac2b, ac3a, ac4, Gr21a, Or10a, Or13a, Or19a, Or1a, Or22a, Or22b, Or22c, Or23a, Or24a, Or2a, Or30a, Or33a, Or33b, Or33c, Or35a, Or42a, Or42b, Or43a, Or43b, Or45a, Or45b, Or46a, Or47a, Or47b, Or49a, Or49b, Or56a, Or59a, Or59b, Or59c, Or63a, Or65a, Or67a, Or67b, Or67c, Or67d, Or69a, Or71a, Or74a, Or7a, Or82a, Or83a, Or83c, Or85a, Or85b, Or85c, Or85d, Or85e, Or85f, Or88a, Or92a, Or94a, Or94b, Or98a, Or9a, pb2A
CCC\C=C\COC(C)=O, 0.0106902804467, 0.0, 0.0, 0.192937541613, nan, nan, nan, nan, nan, nan, nan, 0.0302729294607, 0.278330223448, 0.227226773067, nan, 0.46098171341, nan, nan, 0.0285045025031, nan, 0.0863083816453, nan, nan, 0.0784352275892, nan, 0.816250042146, nan, 0.347851447715, 0.0311371900451, 0.062733109892, nan, nan, nan, 0.247045633384, 0.0979120614365, nan, 0.0256470640864, nan, nan, 0.110805695282, nan, nan, 0.163522656676, 0.175509493867, 0.260070132908, 0.0413512646814, nan, nan, nan, nan, 0.684999309155, 0.0879448789872, nan, nan, 0.0436933312556, 0.187843168965, nan, nan, nan, 0.0676007427662, 0.0548385297477, 0.0250617972113, nan, nan, 0.427407229092, 0.177053061278, nan
CCCC(=O)OC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.158093297123, nan, 0.106609435497, nan, 0.746768057068, nan, nan, 0.0241191944257, nan, 0.0961487038008, nan, nan, 0.09936011117, nan, 0.475403906662, nan, nan, 0.131381478395, 0.675201684857, nan, nan, nan, 0.493524513902, 0.0853856766752, nan, 0.0392279427953, nan, nan, 0.392847739213, nan, nan, 0.0679089345494, 0.288046723963, nan, 0.139329675192, nan, nan, nan, nan, 0.148841647618, 0.103067279864, nan, nan, 0.0543833613783, 0.295601002744, nan, nan, nan, 0.114274525232, 0.0766783049988, nan, nan, nan, 0.249009057303, 0.500293333448, nan
CCCC(=O)OCC, 0.315473529349, 0.0732515128836, 0.0, 0.0461601923499, nan, nan, nan, nan, nan, nan, 0.301638840964, 0.0489642486578, 0.0908408761759, 0.308997295636, 0.0106621773288, 0.588449673578, 0.0036231884058, 0.0573447479277, 0.0591338029503, 0.0230100743935, 0.0373897156973, 0.0227195049185, 0.0, 0.172731379708, nan, 0.343523649588, 0.78668102463, 0.684471377798, 0.175200592578, 0.691474175747, 0.149578725432, 0.043443721107, nan, 0.283682096532, 0.115730235146, 0.0671354958626, 0.0272173281171, nan, 0.0603254242437, 0.137337066951, nan, nan, 0.0394838580474, 0.424422056153, 0.11413212382, 0.395691148662, nan, nan, nan, 0.0464635671358, 0.167129339398, 0.0856149052912, nan, nan, 0.487815807874, 0.296037919375, 0.178447060042, nan, nan, 0.0980805757153, 0.0393947674707, 0.148718313456, 0.0330176854202, 0.063685256885, 0.241630521697, 0.44260275177, nan
CCCCCCOC(=O)CCC, 0.00829451544177, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0164862709468, 0.127774568412, 0.136695271847, nan, 0.13864568813, nan, nan, 0.021926540387, nan, 0.0372729322899, nan, nan, 0.043892766853, nan, 0.811449227124, nan, nan, 0.0521271481354, 0.062733109892, nan, nan, nan, 0.089930778514, 0.121699036209, nan, 0.0122294196947, nan, nan, 0.0208092609002, nan, nan, 0.0837620486827, 0.165452563464, 0.377676834721, 0.0362304473918, nan, nan, nan, nan, 0.140848335689, 0.0352525044606, nan, nan, 0.159065029258, 0.356790872867, nan, nan, nan, 0.0395511266957, 0.0439186421222, 0.0262885243785, nan, 0.0660138862741, 0.117799354702, 0.0820788140895, nan
CCOC(=O)C[C@@H](C)O, 0.54375611346, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.217818215395, nan, 0.206110345598, nan, 0.380335800394, nan, nan, 0.171191758859, nan, 0.201454789243, nan, nan, 0.0269549520881, nan, 0.631111725001, nan, nan, 0.216328542419, 0.604805522031, nan, nan, nan, 0.298815740362, 0.0160661523947, nan, 0.099111110459, nan, nan, 0.105331236482, nan, nan, 0.170742513823, 0.243548838542, nan, 0.137565649226, nan, nan, nan, nan, 0.0562403488334, 0.0258912888115, nan, nan, 0.654371232806, 0.890399570186, nan, nan, nan, 0.256347910373, 0.0110285656347, nan, nan, nan, 0.629452125954, 0.642547609745, nan
CCOC(=O)CC, 0.0866162656678, 0.00210978091765, 0.0, 0.111575511031, nan, nan, nan, nan, nan, nan, nan, 0.0973401892265, 0.0625090769454, 0.0903862605299, nan, 0.404093588794, nan, nan, 0.00877061615479, nan, 0.0831653910042, nan, nan, 0.239802692251, nan, 0.067258074687, nan, 0.879423603119, 0.0951996427576, 0.661214385396, nan, nan, nan, 0.228617440315, 0.0951861142452, nan, 0.0194987821729, nan, nan, 0.295383486036, nan, nan, 0.0711397415528, 0.10889833257, nan, 0.0938142096445, nan, nan, nan, nan, 0.290181055145, 0.0666693019913, nan, nan, 0.169346460488, 0.224005696342, nan, nan, nan, 0.10450520544, 0.0482865971724, 0.187060066257, nan, nan, 0.125314937859, 0.271782346489, nan
CCOC=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0437855469249, nan, 0.0811158748345, nan, 0.0161165448394, nan, nan, 0.00877061615479, nan, 0.0349055984631, nan, nan, 0.0269549520881, nan, 0.0394576044572, nan, nan, 0.0378094450548, 0.06909831951, nan, nan, nan, 0.0167889092362, 0.146468434468, nan, 0.0156584252217, nan, nan, 0.0844598522721, nan, nan, 0.0679089345494, 0.0148978851907, nan, 0.029657136813, nan, nan, nan, nan, 0.387477488828, 0.0122112448223, nan, nan, 0.0473380720824, 0.0898984175489, nan, nan, nan, 0.0597623502007, 0.0482865971724, nan, nan, nan, 0.0793965149163, 0.157262749519, nan
CCCCCC(=O)OC, 0.00829451544177, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0840903410037, nan, 0.22418796366, nan, 0.779389967134, nan, nan, 0.044734758695, nan, 0.154027739679, nan, nan, 0.0, nan, 0.0417754698319, nan, nan, 0.103685542315, 0.248246923233, nan, nan, nan, 0.680476616045, 0.0318171250245, nan, 0.0259829494656, nan, nan, 0.0208092609002, nan, nan, 0.116566011104, 0.222899191685, nan, 0.0563593353187, nan, nan, nan, nan, 0.24138037051, 0.0714693460043, nan, nan, 0.0149838622152, 0.883780577747, nan, nan, nan, 0.121715636218, 0.0, nan, nan, nan, 0.629452125954, 0.250225954349, nan
CCCCCC(=O)OCC, 0.00829451544177, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0123365530399, nan, 0.242525119267, nan, 0.848680623619, nan, nan, 0.0644822492251, nan, 0.0863083816453, nan, nan, 0.020582021498, nan, 0.0243010891658, nan, nan, 0.115896338344, 0.116411640237, nan, nan, nan, 0.47288933999, 0.0485579046425, nan, 0.00994675569028, nan, nan, 0.00150665525381, nan, nan, 0.0806484535784, 0.598785817705, nan, 0.0244394787259, nan, nan, nan, nan, 0.114286771059, 0.0352525044606, nan, nan, 0.00499462073841, 0.331318992825, nan, nan, nan, 0.0650211432488, 0.0351827320218, nan, nan, nan, 0.20420574422, 0.14390227894, nan
CCCCCCOC(=O)CCCCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0355230430255, nan, 0.0625751034438, nan, 0.0479178192853, nan, nan, 0.0109632701935, nan, 0.030253140383, nan, nan, 0.0312980196811, nan, 0.550137451675, nan, nan, 0.0378094450548, 0.0386249704562, nan, nan, nan, 0.0208343976925, 0.222711287313, nan, 0.0110877573973, nan, nan, 0.0333541215891, nan, nan, 0.0512101056012, 0.0130356495418, nan, 0.0231403682099, nan, nan, nan, nan, 0.140848335689, 0.010200136901, nan, nan, 0.0611461220843, 0.0688170955363, nan, nan, nan, 0.0624099701689, 0.0657584173733, nan, nan, nan, 0.0441939117795, 0.0643976006276, nan
CCCCCCCC(=O)OC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0251480261015, nan, 0.12051501404, nan, 0.849305432956, nan, nan, 0.0131559242322, nan, 0.030253140383, nan, nan, 0.0397636468826, nan, 0.110297780844, nan, nan, 0.040033530058, 0.0532434730887, nan, nan, nan, 0.243879199105, 0.080182830327, nan, 0.0168027852766, nan, nan, 0.00150665525381, nan, nan, 0.12514877482, 0.00558670694651, nan, 0.0309670822393, nan, nan, nan, nan, 0.132485921741, 0.061219154551, nan, nan, 0.0216433565331, 0.241542856631, nan, nan, nan, 0.0395511266957, 0.0417346645971, nan, nan, nan, 0.101798171458, 0.0890884327508, nan
CCCCCCCC(=O)OCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0246698113311, nan, 0.101974242649, nan, 0.251016211563, nan, nan, 0.0109632701935, nan, 0.030253140383, nan, nan, 0.0145511052838, nan, 0.0371394157782, nan, nan, 0.0422576150612, 0.0503305697427, nan, nan, nan, 0.094754474962, 0.163161355773, nan, 0.00592768717717, nan, nan, 0.0108381133661, nan, nan, 0.0806484535784, 0.0, nan, 0.029657136813, nan, nan, nan, nan, 0.132485921741, 0.0258912888115, nan, nan, 0.028302850851, 0.15775457584, nan, nan, nan, 0.0395511266957, 0.0482865971724, nan, nan, nan, 0.0985979348091, 0.0820788140895, nan
CCCCCCCCCC(=O)OCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.158093297123, nan, 0.0811158748345, nan, 0.010747037447, nan, nan, 0.0175412323096, nan, 0.0396691631832, nan, nan, 0.0312980196811, nan, 0.0417754698319, nan, nan, 0.0521271481354, 0.062733109892, nan, nan, nan, 0.0167889092362, 0.180983916344, nan, 0.00994675569028, nan, nan, 0.023311002717, nan, nan, 0.0442325543471, 0.00558670694651, nan, 0.0244394787259, nan, nan, nan, nan, 0.117485640278, 0.00817444898333, nan, nan, 0.00832436789735, 0.114497715309, nan, nan, nan, 0.0291516279276, 0.0482865971724, nan, nan, nan, 0.0665955683211, 0.0820788140895, nan
CCOC(=O)\C=C\C, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.370042606607, nan, 0.145110939844, nan, 0.723810039042, nan, nan, 0.044734758695, nan, 0.0547252514893, nan, nan, 0.0145511052838, nan, 0.129695131527, nan, nan, 0.020016765029, 0.710961277831, nan, nan, nan, 0.197647774144, 0.0318171250245, nan, 0.0156584252217, nan, nan, 0.00301331050762, nan, nan, 0.0646445810518, 0.262073820408, nan, 0.0744504342223, nan, nan, nan, nan, 0.146213837005, 0.061219154551, nan, nan, 0.307320893002, 0.302169338704, nan, nan, nan, 0.0996525148497, 0.039550687072, nan, nan, nan, 0.726218194127, 0.395738853324, nan
CCOC(=O)[C@@H](C)O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.128373605361, nan, 0.18831229003, nan, 0.161039498547, nan, nan, 0.0541396025485, nan, 0.154027739679, nan, nan, 0.0355664578189, nan, 0.0854722564248, nan, nan, 0.119845772073, 0.407700281262, nan, nan, nan, 0.142365486562, 0.068928281851, nan, 0.0772204695395, nan, nan, 0.383597468041, nan, nan, 0.150229336978, 0.11008262072, nan, 0.604189277561, nan, nan, nan, nan, 0.222399142734, 0.164579194444, nan, nan, 0.156490324825, 0.292302904816, nan, nan, nan, 0.266309452334, 0.0439186421222, nan, nan, nan, 0.239408347356, 0.316431893208, nan
CCOC(=O)CCC(=O)OCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0251480261015, nan, 0.18831229003, nan, 0.707376481345, nan, nan, 0.138782590282, nan, 0.0683308145738, nan, nan, 0.00940589762627, nan, 0.0256858664049, nan, nan, 0.0521271481354, 0.0532434730887, nan, nan, nan, 0.169143825768, 0.125880755158, nan, 0.00880640915347, nan, nan, 0.0, nan, nan, 0.0743388218363, 0.603459152874, nan, 0.0375524455515, nan, nan, nan, nan, 0.120611355393, 0.130321735412, nan, nan, 0.0216433565331, 0.142288525514, nan, nan, nan, 0.0701529650442, 0.0701263724235, nan, nan, nan, 0.0424079042432, 0.147255033507, nan
CCCCCCCCOC(C)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.249848543953, nan, 0.0901691055933, nan, 0.0142162364385, 0.120725737183, nan, 0.0382298319518, nan, 0.0394458418174, 0.0261463440116, 0.0210453534891, 0.0170594837262, 0.0437920078869, nan, 0.329334640874, 0.0271567522284, 0.23247560387, nan, nan, 0.866261376968, 0.0282087629061, nan, 0.0890957427489, nan, 0.00418516953276, nan, nan, 0.0282707107014, nan, nan, nan, nan, nan, 0.113941430084, nan, nan, nan, nan, 0.14880848501, 0.137918672962, 0.0931090931575, nan, nan, nan, nan, 0.0628085541872, nan, nan, nan, nan, 0.0212886170544, 0.0861371061169, 0.00912284787727, nan, nan, nan
CCCCCCCCCCOC(C)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.107829086997, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCC(=O)OC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCCOC(=O)CCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCCCC(=O)OCCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCCCCC(=O)OCCCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
c1cc2ccccc2[nH]1, 0.0139864019293, 0.0725518840277, 0.0, 0.0158266286388, nan, nan, nan, nan, nan, nan, 0.387639243485, 0.0562184914487, 0.101995554708, nan, nan, 0.105110314479, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0535306848026, 0.111552901986, nan, nan, nan, nan, nan, nan, nan, nan, 0.0322005512154, nan, nan, 0.0602771277858, nan, nan, 0.00845372517159, nan, nan, 0.0682282397525, nan, nan, 0.0244386183986, nan, 0.179288500251, 0.0630494509069, nan, nan, nan, nan, nan, nan, nan, nan, 0.0262711324279, 0.02328988771, nan, nan, 0.109110821015, nan, nan
CCCC\C=C/CCCCCCCCCCOC(C)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0914419847577, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CC\C=C/CC(O)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0979586048655, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CC[C@H](C)COC(C)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.113401832382, nan, nan, 0.567911148687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.233695788829, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0366387441857, nan, nan, nan, nan, nan
CCCOC(=O)CC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCC[C@H](C)OC(C)=O, 0.00829451544177, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0229891602952, nan, nan, 0.514571234354, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCOC(=O)C[C@@H](C)O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.244992796508, nan, nan, 0.310918876028, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.167307405747, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.169933450697, nan, nan, nan, nan, nan
CCOC(=O)C[C@H](C)O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.323260582529, nan, nan, 0.255117286863, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.713773053687, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.368713808041, nan, nan, nan, nan, nan
CCOC(=O)[C@@H](C)CC, 0.0920996320596, 0.00843912367062, 0.0, 0.0595125042535, nan, nan, nan, nan, nan, nan, nan, 0.0696215826421, 0.0966709617545, nan, nan, 0.58673795816, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.347851447715, nan, nan, nan, nan, nan, nan, nan, nan, 0.0322005512154, nan, nan, 0.127454767233, nan, nan, nan, nan, 0.148395569778, 0.182830061203, nan, nan, nan, nan, 0.179288500251, 0.0630494509069, nan, nan, 0.195962902129, nan, nan, nan, nan, nan, nan, 0.030386924988, nan, nan, 0.109110821015, nan, nan
CCCCOC(=O)CCC, 0.00829451544177, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, 0.341665895861, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCCCC(=O)OC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCCCC(=O)OCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.522105963238, nan, nan, nan, 0.583713697408, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCC[C@H](O)CC(=O)OC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.185097949377, nan, nan, 0.341917016266, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.084391565067, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0287401263282, nan, nan, nan, nan, nan
CCC[C@H](O)CC(=O)OCC, 0.00829451544177, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.206482469484, nan, nan, 0.31216437387, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.188601848525, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0207725533998, nan, nan, nan, nan, nan
CCCCCC(=O)OCCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCCCCCC(=O)OC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
CCCCCCC(=O)OCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
C\C=C(/C)C(=O)OCCC(C)C, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.120919137363, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.156527615308, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0648559335599, nan, nan, nan, nan, nan
CCCC(=O)OC(C)C, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0720437737313, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.163118450504, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0212637716231, nan, nan, nan, nan, nan
COC(=O)C(\C)=C\C, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.117192909198, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.232896754924, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.129911088229, nan, nan, nan, nan, nan
CCOC(=O)C(\C)=C\C, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0624422834585, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.201409847817, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.132747419852, nan, nan, nan, nan, nan
C\C=C(/C)C(=O)OC(C)C, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0337760219507, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.119397774431, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0555023406297, nan, nan, nan, nan, nan
CCOC(=O)CC(C)C, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0697120620279, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.170222726956, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0230125632856, nan, nan, nan, nan, nan
CCCCCCCOC(C)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.128034603883, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.184418616135, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0287531924381, nan, nan, nan, nan, nan
CC\C=C/CCOC(C)=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.308281077346, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.365633222287, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0316566558238, nan, nan, nan, nan, nan
CCCCCCOC=O, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.199813222673, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.666849287529, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0266992952357, nan, nan, nan, nan, nan
CCCCCCC(=O)OCCCC, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
